src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.21.0.5,172.21.0.3,47360,8443,2048,2026-01-25 18:00:17,0.043693,187398.43910923947,457.7392259629689,274.64353557778134,183.09569038518754,12,8,4457,3731,1520,72,371.4166666666667,534.460858924414,2552,72,466.375,795.5034471169814,2552,72,409.4,653.2101040247311,426683.43999999994,240,160,20,5,0.0022996315789473687,0.040838,0.0,0.009086242151913698,0.043693,0.04102,0.0,0.003972090909090908,0.011718290516457557,0.043668,0.040859,2.6e-05,0.006238285714285713,0.014135416308127669,4,4,0,0,2,3,0,8,18,0,0,0.6666666666666666,409.4,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.4166666666667,466.375,0,12,8,4457,3731
172.21.0.5,172.21.0.3,47368,8443,2048,2026-01-25 18:00:18,0.097243,33020.371646288164,195.3868144750779,123.40219861583867,71.98461585923923,12,7,1714,1497,637,72,142.83333333333334,158.4470644165496,391,72,213.85714285714286,129.31625527191474,637,72,169.0,152.2853968877619,23190.842105263157,240,140,20,3,0.005402388888888891,0.043921,0.0,0.01342705896538317,0.09724300000000001,0.043921,0.0,0.008840272727272728,0.016336408641107636,0.097192,0.05097,3.6e-05,0.016198666666666667,0.022283268578813915,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,169.0,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.83333333333334,213.85714285714286,0,12,7,1714,1497
172.21.0.5,172.21.0.3,47372,8443,2048,2026-01-25 18:00:20,0.043503,70500.88499643703,390.77764751856193,229.86920442268348,160.90844309587845,10,7,1570,1497,637,72,157.0,170.06586959175553,391,72,213.85714285714286,129.31625527191474,637,72,180.41176470588235,157.10508241433573,24682.006920415224,200,140,20,3,0.0027189375,0.041317,0.0,0.009967429021999291,0.043503,0.041463,0.0,0.004833666666666666,0.012952087116239863,0.043484,0.041847,2.6e-05,0.007247333333333334,0.015474720101579293,3,4,0,0,2,3,0,7,15,0,0,0.7,180.41176470588235,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.0,213.85714285714286,0,10,7,1570,1497
172.21.0.5,172.21.0.3,47378,8443,2048,2026-01-25 18:00:20,0.052998,56473.82920110192,358.50409449413183,226.42363862787275,132.0804558662591,12,7,1695,1298,637,72,141.25,157.34946509812693,335,72,185.42857142857142,107.2018884999662,637,72,157.52631578947367,142.56683323640942,20325.301939058172,240,140,20,3,0.002944333333333333,0.040343,0.0,0.009325205466905273,0.052998,0.040606,0.0,0.004818,0.011627754571009674,0.052979,0.050587,3.4e-05,0.008829833333333334,0.01867597275839259,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,157.52631578947367,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.25,185.42857142857142,0,12,7,1695,1298
172.21.0.5,172.21.0.3,47388,8443,2048,2026-01-25 18:00:21,0.086996,32909.55906018667,195.41128327739204,114.94781369258357,80.4634695848085,10,7,1549,1314,637,72,154.9,168.8943160677706,335,72,187.71428571428572,107.52370407856822,637,72,168.41176470588235,147.65144122861048,21800.948096885815,200,140,20,3,0.00543725,0.043726,0.0,0.013897465621022417,0.086996,0.043726,0.0,0.009666222222222222,0.01748088440286054,0.086949,0.044092,3.1e-05,0.0144915,0.019886650813632077,3,4,0,0,2,3,0,7,15,0,0,0.7,168.41176470588235,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.9,187.71428571428572,0,10,7,1549,1314
172.21.0.5,172.21.0.3,47400,8443,2048,2026-01-25 18:00:21,0.086379,34800.12503038933,219.96087011889463,138.92265481193346,81.03821530696119,12,7,1693,1313,637,72,141.08333333333334,157.24368473451926,335,72,187.57142857142858,107.49731842882294,637,72,158.21052631578948,142.74584663415584,20376.376731301938,240,140,20,3,0.004798833333333333,0.043517,0.0,0.013138648455986637,0.086379,0.043517,0.0,0.007852636363636364,0.016158918782870495,0.086353,0.043636,3.8e-05,0.01439216666666667,0.019794754872749048,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,158.21052631578948,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.08333333333334,187.57142857142858,0,12,7,1693,1313
172.21.0.5,172.21.0.3,47416,8443,2048,2026-01-25 18:00:21,0.088431,54754.55439834447,192.24027773066007,113.08251631215299,79.15776141850709,10,7,1586,3256,637,72,158.6,171.10885424197076,2149,72,465.14285714285717,695.7481951255124,2149,72,284.8235294117647,489.1872293189181,239304.14532871978,200,140,20,3,0.005526937500000001,0.046455,0.0,0.014285737360514288,0.088431,0.046455,0.0,0.009825666666666668,0.017958373194077958,0.088383,0.0468,4.7e-05,0.014730499999999999,0.020544974103577415,3,4,0,0,2,3,0,7,15,0,0,0.7,284.8235294117647,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.6,465.14285714285717,0,10,7,1586,3256
172.21.0.5,172.21.0.3,45806,8443,2048,2026-01-25 18:00:23,0.086542,33082.202861038575,196.436412377805,115.55083081047354,80.88558156733147,10,7,1549,1314,637,72,154.9,168.8943160677706,335,72,187.71428571428572,107.52370407856822,637,72,168.41176470588235,147.65144122861048,21800.948096885815,200,140,20,3,0.0054088750000000005,0.043401,0.0,0.013809937363521062,0.086542,0.043401,0.0,0.009615777777777777,0.017369318030351858,0.08649,0.043798,3.1e-05,0.014414999999999999,0.019766184617506063,3,4,0,0,2,3,0,7,15,0,0,0.7,168.41176470588235,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.9,187.71428571428572,0,10,7,1549,1314
172.21.0.5,172.21.0.3,45822,8443,2048,2026-01-25 18:00:24,0.051687,62123.93832104785,367.5972681718808,232.16669568750365,135.43057248437714,12,7,1714,1497,637,72,142.83333333333334,158.4470644165496,391,72,213.85714285714286,129.31625527191474,637,72,169.0,152.2853968877619,23190.842105263157,240,140,20,3,0.002871500000000001,0.041805,0.0,0.00956716923331499,0.051687,0.042203,0.0,0.004698818181818182,0.012009186792680327,0.051662,0.049182,4.3e-05,0.008610333333333333,0.0181459431799201,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,169.0,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.83333333333334,213.85714285714286,0,12,7,1714,1497
172.21.0.5,172.21.0.3,45836,8443,2048,2026-01-25 18:00:25,0.051593,507782.0634582211,445.79691043358594,271.3546411334871,174.44226930009884,14,9,1843,24355,637,72,131.64285714285714,147.89649234846507,8623,72,2706.1111111111113,3584.917276108782,8623,72,1139.0434782608695,2573.106792056449,6620878.56332703,280,180,20,3,0.002345136363636364,0.040223,0.0,0.008414998143441996,0.051593,0.040316,0.0,0.003968692307692307,0.01067578310141239,0.051574,0.049874,7e-06,0.00644675,0.01641603570255316,3,6,0,0,2,3,0,9,21,0,0,0.6428571428571429,1139.0434782608695,64240,65160,0,0,0,0,0,0,0,0,0,0,23181.0,4.0,0,367952380.9523809523809523810,131.64285714285714,2706.1111111111113,0,14,9,1843,24355
172.21.0.5,172.21.0.3,45842,8443,2048,2026-01-25 18:00:25,0.042617,67484.80653260436,398.90184668090194,234.64814510641293,164.25370157448904,10,7,1556,1320,637,72,155.6,169.25968214551273,335,72,188.57142857142858,107.70575942002776,637,72,169.1764705882353,147.96034257793048,21892.262975778547,200,140,20,3,0.0026635625,0.039643,0.0,0.009550651005093514,0.042616999999999995,0.039845,0.0,0.004735222222222221,0.012415404694507344,0.042589999999999996,0.040211,2.7e-05,0.007098333333333332,0.014810212351242262,3,4,0,0,2,3,0,7,15,0,0,0.7,169.1764705882353,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.6,188.57142857142858,0,10,7,1556,1320
172.21.0.5,172.21.0.3,45844,8443,2048,2026-01-25 18:00:25,0.043554,65734.49051751848,390.32006245121,229.60003673600588,160.72002571520412,10,7,1549,1314,637,72,154.9,168.8943160677706,335,72,187.71428571428572,107.52370407856822,637,72,168.41176470588235,147.65144122861048,21800.948096885815,200,140,20,3,0.0027221250000000006,0.040999,0.0,0.009884678009898704,0.043554,0.041229,0.0,0.0048393333333333335,0.012867621035417196,0.043537,0.041519,2.7e-05,0.007256166666666667,0.015324532645583536,3,4,0,0,2,3,0,7,15,0,0,0.7,168.41176470588235,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.9,187.71428571428572,0,10,7,1549,1314
172.21.0.5,172.21.0.3,45846,8443,2048,2026-01-25 18:00:26,0.051665,71924.90080325172,367.75379850962935,232.2655569534501,135.48824155617922,12,7,1715,2001,637,72,142.91666666666666,158.50944153442583,895,72,285.85714285714283,270.8048472722053,895,72,195.57894736842104,218.2683803774064,47641.085872576165,240,140,20,3,0.002870277777777778,0.040718,0.0,0.009349434984743764,0.051665,0.040936,0.0,0.004696818181818182,0.011665203866185511,0.051642,0.049183,3.3e-05,0.008606999999999998,0.018147639809811815,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,195.57894736842104,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.91666666666666,285.85714285714283,0,12,7,1715,2001
172.21.0.5,172.21.0.3,45858,8443,2048,2026-01-25 18:00:26,0.093509,33953.950956592416,203.1889978504743,128.32989337924693,74.85910447122737,12,7,1808,1367,637,72,150.66666666666666,166.2279225106968,335,72,195.28571428571428,110.51013435843052,637,72,167.10526315789474,149.71372497531206,22414.199445983377,240,140,20,3,0.005194944444444445,0.042156,0.0,0.013098137223251854,0.09350900000000001,0.042396,0.0,0.008500818181818182,0.015952468431495212,0.093449,0.049659,3.6e-05,0.015574833333333335,0.02156833665674961,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,167.10526315789474,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.66666666666666,195.28571428571428,0,12,7,1808,1367
172.21.0.5,172.21.0.3,45866,8443,2048,2026-01-25 18:00:27,0.053246,100552.1541524246,356.83431619276564,225.36904180595724,131.4652743868084,12,7,1737,3617,637,72,144.75,159.99641923076487,2510,72,516.7142857142857,820.7929466220392,2510,72,281.7894736842105,544.579951981087,296567.3240997231,240,140,20,3,0.0029581111111111114,0.042665,0.0,0.009780777007811967,0.053245999999999995,0.043,0.0,0.004840545454545453,0.012248714473279793,0.053224999999999995,0.050911,3.5e-05,0.008870833333333333,0.018802233895796057,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,281.7894736842105,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.75,516.7142857142857,0,12,7,1737,3617
172.21.0.5,172.21.0.3,45868,8443,2048,2026-01-25 18:00:27,0.099584,30195.613753213365,190.79370179948586,120.50128534704369,70.29241645244215,12,7,1693,1314,637,72,141.08333333333334,157.24368473451926,335,72,187.71428571428572,107.52370407856822,637,72,158.26315789473685,142.76400921405158,20381.562326869804,240,140,20,3,0.005532444444444446,0.045317,0.0,0.013476442809676045,0.099584,0.045317,0.0,0.00905309090909091,0.016365871570572184,0.099542,0.052337,3.7e-05,0.016590333333333335,0.02299892796535429,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,158.26315789473685,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.08333333333334,187.71428571428572,0,12,7,1693,1314
172.21.0.5,172.21.0.3,45884,8443,2048,2026-01-25 18:00:28,0.05389,486045.648543329,426.7953238077565,259.78845796993875,167.00686583781777,14,9,1843,24350,637,72,131.64285714285714,147.89649234846507,8618,72,2705.5555555555557,3584.0005614803354,8618,72,1138.8260869565217,2572.4746274520744,6617625.708884689,280,180,20,3,0.0024495454545454547,0.040275,0.0,0.008466138927447563,0.05389,0.040482,0.0,0.004145384615384615,0.01074967636391878,0.053865,0.051533,7e-06,0.006733125000000001,0.016935026494203517,3,6,0,0,2,3,0,9,21,0,0,0.6428571428571429,1138.8260869565217,64240,65160,0,0,0,0,0,0,0,0,0,0,23176.0,4.0,0,300987012.9870129870129870130,131.64285714285714,2705.5555555555557,0,14,9,1843,24350
172.21.0.5,172.21.0.3,45890,8443,2048,2026-01-25 18:00:28,0.054211,483278.30145173485,424.2681374628765,258.250170629577,166.0179668332995,14,9,1843,24356,637,72,131.64285714285714,147.89649234846507,8624,72,2706.222222222222,3585.1006735524415,8624,72,1139.0869565217392,2573.2332548260974,6621529.383742911,280,180,20,3,0.0024641363636363632,0.042896,0.0,0.008928993521085496,0.054210999999999995,0.043126,0.0,0.004170076923076922,0.011372440868247024,0.054185000000000004,0.051499,5e-06,0.0067731250000000005,0.01690808183560084,3,6,0,0,2,3,0,9,21,0,0,0.6428571428571429,1139.0869565217392,64240,65160,0,0,0,0,0,0,0,0,0,0,23182.0,4.0,0,351242424.2424242424242424242,131.64285714285714,2706.222222222222,0,14,9,1843,24356
172.21.0.5,172.21.0.3,45906,8443,2048,2026-01-25 18:00:29,0.04619,567070.7945442736,497.94327776575017,303.0959082052392,194.8473695605109,14,9,1843,24350,637,72,131.64285714285714,147.89649234846507,8618,72,2705.5555555555557,3584.0005614803354,8618,72,1138.8260869565217,2572.4746274520744,6617625.708884689,280,180,20,3,0.002099545454545455,0.040696,0.0,0.008436557294015528,0.046189999999999995,0.041099,0.0,0.0035530769230769227,0.010854257105015301,0.046167,0.04368,5e-06,0.005770874999999999,0.014331737921807492,3,6,0,0,2,3,0,9,21,0,0,0.6428571428571429,1138.8260869565217,64240,65160,0,0,0,0,0,0,0,0,0,0,23176.0,4.0,0,406596491.2280701754385964912,131.64285714285714,2705.5555555555557,0,14,9,1843,24350
172.21.0.5,172.21.0.3,45910,8443,2048,2026-01-25 18:00:29,0.042759,66956.66409410884,397.57711826749926,233.86889309852899,163.70822516897027,10,7,1549,1314,637,72,154.9,168.8943160677706,335,72,187.71428571428572,107.52370407856822,637,72,168.41176470588235,147.65144122861048,21800.948096885815,200,140,20,3,0.0026724375,0.040078,0.0,0.009660169789972315,0.042759,0.040262,0.0,0.004751000000000001,0.012556825430374069,0.042737,0.040572,3e-05,0.007122833333333333,0.014960221716457129,3,4,0,0,2,3,0,7,15,0,0,0.7,168.41176470588235,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.9,187.71428571428572,0,10,7,1549,1314
172.21.0.5,172.21.0.3,45916,8443,2048,2026-01-25 18:00:31,0.042172,69999.05150336715,403.1110689557052,237.12415820923835,165.98691074646683,10,7,1686,1266,637,72,168.6,180.4057648746292,335,72,180.85714285714286,107.46352015109736,637,72,173.64705882352942,154.71413532001552,23936.463667820073,200,140,20,3,0.00263575,0.039718,0.0,0.009576373638413448,0.042172,0.039891,0.0,0.004685777777777778,0.012448545062489812,0.042148,0.040205,3e-05,0.007024666666666666,0.014839764763035236,3,4,0,0,2,3,0,7,15,0,0,0.7,173.64705882352942,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.6,180.85714285714286,0,10,7,1686,1266
172.21.0.5,172.21.0.3,45920,8443,2048,2026-01-25 18:00:31,0.050998,60727.8716812424,372.5636299462724,235.30334522922467,137.2602847170477,12,7,1831,1266,637,72,152.58333333333334,168.68731345961444,335,72,180.85714285714286,107.46352015109736,637,72,163.0,149.70813710613552,22412.526315789473,240,140,20,3,0.0028332222222222227,0.041922,0.0,0.009594495572147116,0.050998,0.042111,0.0,0.004636181818181818,0.011988339333157957,0.050973000000000004,0.048952,3e-05,0.008495500000000001,0.01809355356427624,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,163.0,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.58333333333334,180.85714285714286,0,12,7,1831,1266
172.21.0.5,172.21.0.3,45936,8443,2048,2026-01-25 18:00:31,0.043931,67241.8110218297,386.9704764289454,227.6296920170267,159.3407844119187,10,7,1688,1266,637,72,168.8,180.6376483460743,335,72,180.85714285714286,107.46352015109736,637,72,173.76470588235293,154.86940586175282,23984.53287197232,200,140,20,3,0.0027456875000000007,0.040967,0.0,0.009871165753843045,0.043931,0.041213,0.0,0.004881222222222222,0.01284730161705197,0.043906,0.04153,3.1e-05,0.007317666666666667,0.015301903222221157,3,4,0,0,2,3,0,7,15,0,0,0.7,173.76470588235293,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.8,180.85714285714286,0,10,7,1688,1266
172.21.0.5,172.21.0.3,45946,8443,2048,2026-01-25 18:00:31,0.096622,32083.79044110037,196.64258657448613,124.19531783651756,72.44726873796859,12,7,1834,1266,637,72,152.83333333333334,169.02309178202705,335,72,180.85714285714286,107.46352015109736,637,72,163.1578947368421,149.9362191269814,22480.869806094186,240,140,20,3,0.005367888888888889,0.045261,0.0,0.01385669894106132,0.096622,0.045538,0.0,0.008783818181818183,0.01692564800326943,0.096561,0.050683,3.5e-05,0.0160935,0.022141581423120314,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,163.1578947368421,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.83333333333334,180.85714285714286,0,12,7,1834,1266
172.21.0.5,172.21.0.3,45948,8443,2048,2026-01-25 18:00:32,0.056708,54613.105734640616,335.049728433378,211.6103548000282,123.43937363334979,12,7,1831,1266,637,72,152.58333333333334,168.68731345961444,335,72,180.85714285714286,107.46352015109736,637,72,163.0,149.70813710613552,22412.526315789473,240,140,20,3,0.003150444444444444,0.041256,0.0,0.00967593849150345,0.056708,0.041511,0.0,0.005155272727272727,0.012032704993935254,0.056686,0.054431,2.9e-05,0.009447666666666667,0.020118394623384397,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,163.0,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.58333333333334,180.85714285714286,0,12,7,1831,1266
172.21.0.5,172.21.0.3,45960,8443,2048,2026-01-25 18:00:32,0.11496,42232.08072372999,165.27487821851076,104.38413361169101,60.89074460681976,12,7,1422,3433,366,72,118.5,89.08843920509551,2199,72,490.42857142857144,717.0490832258988,2199,72,255.52631578947367,476.05421721536277,226627.6177285318,240,140,20,3,0.006386666666666667,0.044854,0.0,0.014004209367186712,0.11495999999999999,0.044854,0.0,0.01045090909090909,0.01672292069669946,0.11490399999999999,0.065065,3.2e-05,0.019150666666666667,0.026097909473536168,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,255.52631578947367,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.5,490.42857142857144,0,12,7,1422,3433
172.21.0.5,172.21.0.3,52706,8443,2048,2026-01-25 18:00:33,0.045761,569436.8567120474,458.906055374664,262.2320316426651,196.67402373199886,12,9,1699,24359,637,72,141.58333333333334,157.56663052675697,10075,72,2706.5555555555557,3707.555112682783,10075,72,1240.857142857143,2741.627015820633,7516518.69387755,240,180,20,3,0.0022880500000000007,0.041822,0.0,0.009083082161221487,0.045760999999999996,0.041912,0.0,0.004160090909090909,0.011954874764216443,0.045739999999999996,0.044022,6e-06,0.0057174999999999995,0.014480544603018217,3,6,0,0,2,3,0,9,19,0,0,0.75,1240.857142857143,64240,65160,0,0,0,0,0,0,0,0,0,0,23185.0,4.0,0,437452830.1886792452830188679,141.58333333333334,2706.5555555555557,0,12,9,1699,24359
172.21.0.5,172.21.0.3,52714,8443,2048,2026-01-25 18:00:34,0.082706,34616.59371750538,205.54736053007036,120.91021207651198,84.63714845355838,10,7,1549,1314,637,72,154.9,168.8943160677706,335,72,187.71428571428572,107.52370407856822,637,72,168.41176470588235,147.65144122861048,21800.948096885815,200,140,20,3,0.005169125,0.040937,0.0,0.013305223818462244,0.082706,0.040937,0.0,0.009189555555555555,0.016712099523074165,0.082681,0.041059,2.9e-05,0.013780166666666668,0.019033996413581205,3,4,0,0,2,3,0,7,15,0,0,0.7,168.41176470588235,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.9,187.71428571428572,0,10,7,1549,1314
172.21.0.5,172.21.0.3,52728,8443,2048,2026-01-25 18:00:34,0.043073,71692.24340073828,441.11160123511246,278.596800780071,162.51480045504144,12,7,1762,1326,637,72,146.83333333333334,161.9469220317433,335,72,189.42857142857142,107.92835870263615,637,72,162.52631578947367,145.86993789387668,21278.03878116344,240,140,20,3,0.002392944444444445,0.040984,0.0,0.00936100425211017,0.043073,0.04107,0.0,0.003915727272727273,0.01175039917380689,0.043056,0.041768,3.1e-05,0.007175999999999999,0.015470684675648112,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,162.52631578947367,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.83333333333334,189.42857142857142,0,12,7,1762,1326
172.21.0.5,172.21.0.3,52732,8443,2048,2026-01-25 18:00:35,0.094986,33415.4506979976,200.029478028341,126.33440717579433,73.69507085254669,12,7,1807,1367,637,72,150.58333333333334,166.12568451493448,335,72,195.28571428571428,110.51013435843052,637,72,167.05263157894737,149.64782295151312,22394.470914127418,240,140,20,3,0.0052770000000000004,0.041998,0.0,0.012969220746744106,0.094986,0.041998,0.0,0.00863509090909091,0.0157314866052105,0.09494,0.051786,4e-05,0.01582333333333333,0.022254142345989332,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,167.05263157894737,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.58333333333334,195.28571428571428,0,12,7,1807,1367
172.21.0.5,172.21.0.3,52742,8443,2048,2026-01-25 18:00:35,0.053236,77879.63032534375,356.901344954542,225.4113757607634,131.48996919377865,12,7,1715,2431,637,72,142.91666666666666,158.50944153442583,1324,72,347.2857142857143,412.91428176030996,1324,72,218.21052631578948,297.32519480888936,88402.27146814403,240,140,20,3,0.0029575555555555553,0.045198,0.0,0.010311071758186399,0.053236,0.045417,0.0,0.004839636363636364,0.01291010438147174,0.053209,0.05111,3.3e-05,0.008868166666666667,0.0188921187396285,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,218.21052631578948,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.91666666666666,347.2857142857143,0,12,7,1715,2431
172.21.0.5,172.21.0.3,52750,8443,2048,2026-01-25 18:00:35,0.052497,66251.40484218145,361.9254433586681,228.5844905423167,133.3409528163514,12,7,1974,1504,637,72,164.5,188.1220791578348,398,72,214.85714285714286,130.70187294693497,637,72,183.05263157894737,170.9833705931386,29235.313019390578,240,140,20,3,0.0029165000000000003,0.042137,0.0,0.009657399173978237,0.052496999999999995,0.042529,0.0,0.004772454545454545,0.012114724672244826,0.052478000000000004,0.050118,4.1e-05,0.008746333333333333,0.018503551710114707,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,183.05263157894737,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.5,214.85714285714286,0,12,7,1974,1504
172.21.0.5,172.21.0.3,52754,8443,2048,2026-01-25 18:00:36,0.085791,33371.798906645214,198.15598372789685,116.56234336935108,81.59364035854576,10,7,1549,1314,637,72,154.9,168.8943160677706,335,72,187.71428571428572,107.52370407856822,637,72,168.41176470588235,147.65144122861048,21800.948096885815,200,140,20,3,0.0053619375,0.041947,0.0,0.013715371219314253,0.08579099999999999,0.041947,0.0,0.009532333333333332,0.01722775053349811,0.085736,0.042282,3e-05,0.014289333333333334,0.019650788980485123,3,4,0,0,2,3,0,7,15,0,0,0.7,168.41176470588235,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.9,187.71428571428572,0,10,7,1549,1314
172.21.0.5,172.21.0.3,52760,8443,2048,2026-01-25 18:00:36,0.084109,55820.42349807987,202.11867933277057,118.89334078398268,83.22533854878787,10,7,1593,3102,637,72,159.3,171.60539035822853,1995,72,443.14285714285717,642.5572633895705,1995,72,276.1764705882353,454.80367261362056,206846.38062283737,200,140,20,3,0.0052568125,0.041896,0.0,0.013458078522855473,0.084109,0.041896,0.0,0.009345444444444444,0.016893561108113953,0.08406,0.042192,2.8e-05,0.01401,0.01930882916353725,3,4,0,0,2,3,0,7,15,0,0,0.7,276.1764705882353,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.3,443.14285714285717,0,10,7,1593,3102
172.21.0.5,172.21.0.3,52772,8443,2048,2026-01-25 18:00:36,0.089508,91477.85672789023,223.4437145283103,134.0662287169862,89.37748581132412,12,8,4457,3731,1520,72,371.4166666666667,498.87397512353317,2552,72,466.375,795.5034471169814,2552,72,409.4,636.0971152269125,404619.5399999999,240,160,20,5,0.004710947368421053,0.044574,0.0,0.013323811397461489,0.089508,0.044574,0.0,0.008137090909090912,0.01673876384300034,0.089447,0.044959,3.2e-05,0.012778142857142858,0.019617602543405256,4,4,0,0,2,3,0,8,18,0,0,0.6666666666666666,409.4,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.4166666666667,466.375,0,12,8,4457,3731
172.21.0.5,172.21.0.3,52778,8443,2048,2026-01-25 18:00:37,0.043402,600110.5939818441,483.84867056817654,276.4849546103866,207.36371595778994,12,9,1699,24347,637,72,141.58333333333334,157.56663052675697,10063,72,2705.222222222222,3704.9061999755518,10063,72,1240.2857142857142,2739.786316708748,7506429.061224489,240,180,20,3,0.0021701,0.03897,0.0,0.008456161652310105,0.043402,0.039146,0.0,0.003945636363636364,0.011148310424558246,0.04338,0.041136,1.1e-05,0.005422499999999999,0.01350093836553593,3,6,0,0,2,3,0,9,19,0,0,0.75,1240.2857142857142,64240,65160,0,0,0,0,0,0,0,0,0,0,23173.0,4.0,0,266356321.8390804597701149425,141.58333333333334,2705.222222222222,0,12,9,1699,24347
172.21.0.5,172.21.0.3,52792,8443,2048,2026-01-25 18:00:37,0.099627,262940.769068626,230.86111194756444,140.52415509851747,90.33695684904696,14,9,1843,24353,637,72,131.64285714285714,147.89649234846507,8621,72,2705.8888888888887,3584.5505357310662,8621,72,1138.9565217391305,2572.853896361526,6619577.172022687,280,180,20,3,0.0045285,0.04542,0.0,0.012762733298553253,0.09962700000000001,0.04542,0.0,0.007663615384615385,0.015920125074588218,0.09957099999999999,0.052021,5e-06,0.012446375,0.02109129491008968,3,6,0,0,2,3,0,9,21,0,0,0.6428571428571429,1138.9565217391305,64240,65160,0,0,0,0,0,0,0,0,0,0,23179.0,4.0,0,406649122.8070175438596491228,131.64285714285714,2705.8888888888887,0,14,9,1843,24353
