src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,flow_type,timing_category,traffic_pattern,size_category,is_periodic
172.21.0.5,172.21.0.3,47368,8443,2048,2026-01-25 18:00:18,0.097243,33020.371646288164,195.3868144750779,123.40219861583869,71.98461585923923,12,7,1714,1497,637,72,142.83333333333334,158.4470644165496,391,72,213.8571428571429,129.31625527191474,637,72,169.0,152.2853968877619,23190.84210526316,240,140,20,3,0.0054023888888888,0.043921,0.0,0.0134270589653831,0.097243,0.043921,0.0,0.0088402727272727,0.0163364086411076,0.097192,0.05097,3.6e-05,0.0161986666666666,0.0222832685788139,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,169.0,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,142.83333333333334,213.8571428571429,0,12,7,1714,1497,Bulk Transfer,Fast,Bursty,Small,False
172.21.0.5,172.21.0.3,47372,8443,2048,2026-01-25 18:00:20,0.043503,70500.88499643703,390.77764751856193,229.86920442268348,160.90844309587845,10,7,1570,1497,637,72,157.0,170.06586959175553,391,72,213.8571428571429,129.31625527191474,637,72,180.41176470588235,157.10508241433573,24682.006920415224,200,140,20,3,0.0027189375,0.041317,0.0,0.0099674290219992,0.043503,0.041463,0.0,0.0048336666666666,0.0129520871162398,0.043484,0.041847,2.6e-05,0.0072473333333333,0.0154747201015792,3,4,0,0,2,3,0,7,15,0,0,0.7,180.41176470588235,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,157.0,213.8571428571429,0,10,7,1570,1497,Bulk Transfer,Fast,Bursty,Small,True
172.21.0.5,172.21.0.3,47378,8443,2048,2026-01-25 18:00:20,0.052998,56473.82920110192,358.50409449413183,226.42363862787275,132.0804558662591,12,7,1695,1298,637,72,141.25,157.34946509812693,335,72,185.42857142857144,107.2018884999662,637,72,157.52631578947367,142.56683323640942,20325.30193905817,240,140,20,3,0.0029443333333333,0.040343,0.0,0.0093252054669052,0.052998,0.040606,0.0,0.004818,0.0116277545710096,0.052979,0.050587,3.4e-05,0.0088298333333333,0.0186759727583925,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,157.52631578947367,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,141.25,185.42857142857144,0,12,7,1695,1298,Bulk Transfer,Fast,Bursty,Small,True
172.21.0.5,172.21.0.3,47388,8443,2048,2026-01-25 18:00:21,0.086996,32909.55906018667,195.41128327739204,114.94781369258357,80.4634695848085,10,7,1549,1314,637,72,154.9,168.8943160677706,335,72,187.7142857142857,107.52370407856822,637,72,168.41176470588235,147.65144122861048,21800.94809688581,200,140,20,3,0.00543725,0.043726,0.0,0.0138974656210224,0.086996,0.043726,0.0,0.0096662222222222,0.0174808844028605,0.086949,0.044092,3.1e-05,0.0144915,0.019886650813632,3,4,0,0,2,3,0,7,15,0,0,0.7,168.41176470588235,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,154.9,187.7142857142857,0,10,7,1549,1314,Bulk Transfer,Fast,Bursty,Small,False
172.21.0.5,172.21.0.3,47400,8443,2048,2026-01-25 18:00:21,0.086379,34800.12503038933,219.96087011889463,138.92265481193346,81.03821530696119,12,7,1693,1313,637,72,141.08333333333334,157.24368473451926,335,72,187.57142857142856,107.49731842882294,637,72,158.21052631578948,142.74584663415584,20376.376731301934,240,140,20,3,0.0047988333333333,0.043517,0.0,0.0131386484559866,0.086379,0.043517,0.0,0.0078526363636363,0.0161589187828704,0.086353,0.043636,3.8e-05,0.0143921666666666,0.019794754872749,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,158.21052631578948,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,141.08333333333334,187.57142857142856,0,12,7,1693,1313,Bulk Transfer,Fast,Bursty,Small,False
172.21.0.5,172.21.0.3,47416,8443,2048,2026-01-25 18:00:21,0.088431,54754.55439834447,192.24027773066007,113.082516312153,79.15776141850709,10,7,1586,3256,637,72,158.6,171.10885424197076,2149,72,465.1428571428572,695.7481951255124,2149,72,284.8235294117647,489.1872293189181,239304.14532871975,200,140,20,3,0.0055269375,0.046455,0.0,0.0142857373605142,0.088431,0.046455,0.0,0.0098256666666666,0.0179583731940779,0.088383,0.0468,4.7e-05,0.0147304999999999,0.0205449741035774,3,4,0,0,2,3,0,7,15,0,0,0.7,284.8235294117647,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,158.6,465.1428571428572,0,10,7,1586,3256,Bulk Transfer,Fast,Bursty,Medium,False
172.21.0.5,172.21.0.3,45806,8443,2048,2026-01-25 18:00:23,0.086542,33082.202861038575,196.436412377805,115.55083081047354,80.88558156733147,10,7,1549,1314,637,72,154.9,168.8943160677706,335,72,187.7142857142857,107.52370407856822,637,72,168.41176470588235,147.65144122861048,21800.94809688581,200,140,20,3,0.005408875,0.043401,0.0,0.013809937363521,0.086542,0.043401,0.0,0.0096157777777777,0.0173693180303518,0.08649,0.043798,3.1e-05,0.0144149999999999,0.019766184617506,3,4,0,0,2,3,0,7,15,0,0,0.7,168.41176470588235,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,154.9,187.7142857142857,0,10,7,1549,1314,Bulk Transfer,Fast,Bursty,Small,False
172.21.0.5,172.21.0.3,45822,8443,2048,2026-01-25 18:00:24,0.051687,62123.93832104785,367.5972681718808,232.16669568750365,135.43057248437714,12,7,1714,1497,637,72,142.83333333333334,158.4470644165496,391,72,213.8571428571429,129.31625527191474,637,72,169.0,152.2853968877619,23190.84210526316,240,140,20,3,0.0028715,0.041805,0.0,0.0095671692333149,0.051687,0.042203,0.0,0.0046988181818181,0.0120091867926803,0.051662,0.049182,4.3e-05,0.0086103333333333,0.0181459431799201,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,169.0,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,142.83333333333334,213.8571428571429,0,12,7,1714,1497,Bulk Transfer,Fast,Bursty,Small,True
172.21.0.5,172.21.0.3,45836,8443,2048,2026-01-25 18:00:25,0.051593,507782.0634582211,445.79691043358594,271.3546411334871,174.44226930009884,14,9,1843,24355,637,72,131.64285714285714,147.89649234846507,8623,72,2706.1111111111118,3584.917276108782,8623,72,1139.0434782608695,2573.106792056449,6620878.56332703,280,180,20,3,0.0023451363636363,0.040223,0.0,0.0084149981434419,0.051593,0.040316,0.0,0.0039686923076923,0.0106757831014123,0.051574,0.049874,7e-06,0.00644675,0.0164160357025531,3,6,0,0,2,3,0,9,21,0,0,0.6428571428571429,1139.0434782608695,64240,65160,0,0,0,0,0,0,0,0,0,0,23181.0,4.0,0,367952380.95238096,131.64285714285714,2706.1111111111118,0,14,9,1843,24355,Bulk Transfer,Fast,Bursty,Very Large,True
172.21.0.5,172.21.0.3,45842,8443,2048,2026-01-25 18:00:25,0.042617,67484.80653260436,398.90184668090194,234.64814510641293,164.25370157448904,10,7,1556,1320,637,72,155.6,169.25968214551273,335,72,188.57142857142856,107.70575942002776,637,72,169.1764705882353,147.96034257793048,21892.262975778547,200,140,20,3,0.0026635625,0.039643,0.0,0.0095506510050935,0.0426169999999999,0.039845,0.0,0.0047352222222222,0.0124154046945073,0.0425899999999999,0.040211,2.7e-05,0.0070983333333333,0.0148102123512422,3,4,0,0,2,3,0,7,15,0,0,0.7,169.1764705882353,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,155.6,188.57142857142856,0,10,7,1556,1320,Bulk Transfer,Fast,Bursty,Small,True
172.21.0.5,172.21.0.3,45844,8443,2048,2026-01-25 18:00:25,0.043554,65734.49051751848,390.32006245121,229.60003673600588,160.72002571520412,10,7,1549,1314,637,72,154.9,168.8943160677706,335,72,187.7142857142857,107.52370407856822,637,72,168.41176470588235,147.65144122861048,21800.94809688581,200,140,20,3,0.002722125,0.040999,0.0,0.0098846780098987,0.043554,0.041229,0.0,0.0048393333333333,0.0128676210354171,0.043537,0.041519,2.7e-05,0.0072561666666666,0.0153245326455835,3,4,0,0,2,3,0,7,15,0,0,0.7,168.41176470588235,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,154.9,187.7142857142857,0,10,7,1549,1314,Bulk Transfer,Fast,Bursty,Small,True
172.21.0.5,172.21.0.3,45846,8443,2048,2026-01-25 18:00:26,0.051665,71924.90080325172,367.75379850962935,232.2655569534501,135.48824155617922,12,7,1715,2001,637,72,142.91666666666666,158.50944153442583,895,72,285.85714285714283,270.8048472722053,895,72,195.57894736842104,218.2683803774064,47641.085872576165,240,140,20,3,0.0028702777777777,0.040718,0.0,0.0093494349847437,0.051665,0.040936,0.0,0.0046968181818181,0.0116652038661855,0.051642,0.049183,3.3e-05,0.0086069999999999,0.0181476398098118,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,195.57894736842104,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,142.91666666666666,285.85714285714283,0,12,7,1715,2001,Bulk Transfer,Fast,Bursty,Small,True
172.21.0.5,172.21.0.3,45858,8443,2048,2026-01-25 18:00:26,0.093509,33953.950956592416,203.1889978504743,128.32989337924693,74.85910447122737,12,7,1808,1367,637,72,150.66666666666666,166.2279225106968,335,72,195.28571428571428,110.51013435843052,637,72,167.10526315789474,149.71372497531206,22414.199445983377,240,140,20,3,0.0051949444444444,0.042156,0.0,0.0130981372232518,0.093509,0.042396,0.0,0.0085008181818181,0.0159524684314952,0.093449,0.049659,3.6e-05,0.0155748333333333,0.0215683366567496,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,167.10526315789474,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,150.66666666666666,195.28571428571428,0,12,7,1808,1367,Bulk Transfer,Fast,Bursty,Small,False
172.21.0.5,172.21.0.3,45866,8443,2048,2026-01-25 18:00:27,0.053246,100552.1541524246,356.83431619276564,225.36904180595724,131.4652743868084,12,7,1737,3617,637,72,144.75,159.99641923076487,2510,72,516.7142857142857,820.7929466220392,2510,72,281.7894736842105,544.579951981087,296567.3240997231,240,140,20,3,0.0029581111111111,0.042665,0.0,0.0097807770078119,0.0532459999999999,0.043,0.0,0.0048405454545454,0.0122487144732797,0.0532249999999999,0.050911,3.5e-05,0.0088708333333333,0.018802233895796,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,281.7894736842105,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,144.75,516.7142857142857,0,12,7,1737,3617,Bulk Transfer,Fast,Bursty,Medium,True
172.21.0.5,172.21.0.3,45868,8443,2048,2026-01-25 18:00:27,0.099584,30195.613753213365,190.79370179948583,120.50128534704368,70.29241645244215,12,7,1693,1314,637,72,141.08333333333334,157.24368473451926,335,72,187.7142857142857,107.52370407856822,637,72,158.26315789473685,142.76400921405158,20381.562326869804,240,140,20,3,0.0055324444444444,0.045317,0.0,0.013476442809676,0.099584,0.045317,0.0,0.0090530909090909,0.0163658715705721,0.099542,0.052337,3.7e-05,0.0165903333333333,0.0229989279653542,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,158.26315789473685,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,141.08333333333334,187.7142857142857,0,12,7,1693,1314,Bulk Transfer,Fast,Bursty,Small,False
172.21.0.5,172.21.0.3,45884,8443,2048,2026-01-25 18:00:28,0.05389,486045.648543329,426.7953238077565,259.78845796993875,167.00686583781777,14,9,1843,24350,637,72,131.64285714285714,147.89649234846507,8618,72,2705.555555555556,3584.000561480336,8618,72,1138.8260869565215,2572.4746274520744,6617625.708884689,280,180,20,3,0.0024495454545454,0.040275,0.0,0.0084661389274475,0.05389,0.040482,0.0,0.0041453846153846,0.0107496763639187,0.053865,0.051533,7e-06,0.006733125,0.0169350264942035,3,6,0,0,2,3,0,9,21,0,0,0.6428571428571429,1138.8260869565215,64240,65160,0,0,0,0,0,0,0,0,0,0,23176.0,4.0,0,300987012.987013,131.64285714285714,2705.555555555556,0,14,9,1843,24350,Bulk Transfer,Fast,Bursty,Very Large,True
172.21.0.5,172.21.0.3,45890,8443,2048,2026-01-25 18:00:28,0.054211,483278.3014517349,424.2681374628765,258.250170629577,166.0179668332995,14,9,1843,24356,637,72,131.64285714285714,147.89649234846507,8624,72,2706.222222222222,3585.100673552441,8624,72,1139.0869565217392,2573.233254826097,6621529.383742911,280,180,20,3,0.0024641363636363,0.042896,0.0,0.0089289935210854,0.0542109999999999,0.043126,0.0,0.0041700769230769,0.011372440868247,0.054185,0.051499,5e-06,0.006773125,0.0169080818356008,3,6,0,0,2,3,0,9,21,0,0,0.6428571428571429,1139.0869565217392,64240,65160,0,0,0,0,0,0,0,0,0,0,23182.0,4.0,0,351242424.24242425,131.64285714285714,2706.222222222222,0,14,9,1843,24356,Bulk Transfer,Fast,Bursty,Very Large,True
172.21.0.5,172.21.0.3,45906,8443,2048,2026-01-25 18:00:29,0.04619,567070.7945442736,497.94327776575017,303.0959082052392,194.8473695605109,14,9,1843,24350,637,72,131.64285714285714,147.89649234846507,8618,72,2705.555555555556,3584.000561480336,8618,72,1138.8260869565215,2572.4746274520744,6617625.708884689,280,180,20,3,0.0020995454545454,0.040696,0.0,0.0084365572940155,0.0461899999999999,0.041099,0.0,0.0035530769230769,0.0108542571050153,0.046167,0.04368,5e-06,0.0057708749999999,0.0143317379218074,3,6,0,0,2,3,0,9,21,0,0,0.6428571428571429,1138.8260869565215,64240,65160,0,0,0,0,0,0,0,0,0,0,23176.0,4.0,0,406596491.22807014,131.64285714285714,2705.555555555556,0,14,9,1843,24350,Bulk Transfer,Fast,Bursty,Very Large,True
172.21.0.5,172.21.0.3,45910,8443,2048,2026-01-25 18:00:29,0.042759,66956.66409410884,397.57711826749926,233.86889309852896,163.70822516897027,10,7,1549,1314,637,72,154.9,168.8943160677706,335,72,187.7142857142857,107.52370407856822,637,72,168.41176470588235,147.65144122861048,21800.94809688581,200,140,20,3,0.0026724375,0.040078,0.0,0.0096601697899723,0.042759,0.040262,0.0,0.004751,0.012556825430374,0.042737,0.040572,3e-05,0.0071228333333333,0.0149602217164571,3,4,0,0,2,3,0,7,15,0,0,0.7,168.41176470588235,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,154.9,187.7142857142857,0,10,7,1549,1314,Bulk Transfer,Fast,Bursty,Small,True
172.21.0.5,172.21.0.3,45916,8443,2048,2026-01-25 18:00:31,0.042172,69999.05150336715,403.1110689557052,237.12415820923837,165.98691074646683,10,7,1686,1266,637,72,168.6,180.4057648746292,335,72,180.8571428571429,107.46352015109736,637,72,173.64705882352942,154.71413532001552,23936.463667820077,200,140,20,3,0.00263575,0.039718,0.0,0.0095763736384134,0.042172,0.039891,0.0,0.0046857777777777,0.0124485450624898,0.042148,0.040205,3e-05,0.0070246666666666,0.0148397647630352,3,4,0,0,2,3,0,7,15,0,0,0.7,173.64705882352942,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,168.6,180.8571428571429,0,10,7,1686,1266,Bulk Transfer,Fast,Bursty,Small,True
172.21.0.5,172.21.0.3,45920,8443,2048,2026-01-25 18:00:31,0.050998,60727.8716812424,372.5636299462724,235.30334522922467,137.2602847170477,12,7,1831,1266,637,72,152.58333333333334,168.68731345961444,335,72,180.8571428571429,107.46352015109736,637,72,163.0,149.70813710613552,22412.526315789477,240,140,20,3,0.0028332222222222,0.041922,0.0,0.0095944955721471,0.050998,0.042111,0.0,0.0046361818181818,0.0119883393331579,0.050973,0.048952,3e-05,0.0084955,0.0180935535642762,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,163.0,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,152.58333333333334,180.8571428571429,0,12,7,1831,1266,Bulk Transfer,Fast,Bursty,Small,True
172.21.0.5,172.21.0.3,45936,8443,2048,2026-01-25 18:00:31,0.043931,67241.8110218297,386.9704764289454,227.6296920170267,159.3407844119187,10,7,1688,1266,637,72,168.8,180.6376483460743,335,72,180.8571428571429,107.46352015109736,637,72,173.76470588235293,154.86940586175282,23984.53287197232,200,140,20,3,0.0027456875,0.040967,0.0,0.009871165753843,0.043931,0.041213,0.0,0.0048812222222222,0.0128473016170519,0.043906,0.04153,3.1e-05,0.0073176666666666,0.0153019032222211,3,4,0,0,2,3,0,7,15,0,0,0.7,173.76470588235293,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,168.8,180.8571428571429,0,10,7,1688,1266,Bulk Transfer,Fast,Bursty,Small,True
172.21.0.5,172.21.0.3,45946,8443,2048,2026-01-25 18:00:31,0.096622,32083.79044110037,196.64258657448613,124.19531783651756,72.44726873796859,12,7,1834,1266,637,72,152.83333333333334,169.02309178202705,335,72,180.8571428571429,107.46352015109736,637,72,163.1578947368421,149.9362191269814,22480.869806094182,240,140,20,3,0.0053678888888888,0.045261,0.0,0.0138566989410613,0.096622,0.045538,0.0,0.0087838181818181,0.0169256480032694,0.096561,0.050683,3.5e-05,0.0160935,0.0221415814231203,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,163.1578947368421,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,152.83333333333334,180.8571428571429,0,12,7,1834,1266,Bulk Transfer,Fast,Bursty,Small,False
172.21.0.5,172.21.0.3,45948,8443,2048,2026-01-25 18:00:32,0.056708,54613.105734640616,335.049728433378,211.6103548000282,123.4393736333498,12,7,1831,1266,637,72,152.58333333333334,168.68731345961444,335,72,180.8571428571429,107.46352015109736,637,72,163.0,149.70813710613552,22412.526315789477,240,140,20,3,0.0031504444444444,0.041256,0.0,0.0096759384915034,0.056708,0.041511,0.0,0.0051552727272727,0.0120327049939352,0.056686,0.054431,2.9e-05,0.0094476666666666,0.0201183946233843,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,163.0,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,152.58333333333334,180.8571428571429,0,12,7,1831,1266,Bulk Transfer,Fast,Bursty,Small,True
172.21.0.5,172.21.0.3,45960,8443,2048,2026-01-25 18:00:32,0.11496,42232.08072372999,165.27487821851076,104.384133611691,60.89074460681976,12,7,1422,3433,366,72,118.5,89.08843920509551,2199,72,490.4285714285714,717.0490832258988,2199,72,255.52631578947367,476.0542172153628,226627.6177285318,240,140,20,3,0.0063866666666666,0.044854,0.0,0.0140042093671867,0.1149599999999999,0.044854,0.0,0.010450909090909,0.0167229206966994,0.1149039999999999,0.065065,3.2e-05,0.0191506666666666,0.0260979094735361,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,255.52631578947367,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,118.5,490.4285714285714,0,12,7,1422,3433,Bulk Transfer,Fast,Bursty,Medium,False
172.21.0.5,172.21.0.3,52706,8443,2048,2026-01-25 18:00:33,0.045761,569436.8567120474,458.906055374664,262.2320316426651,196.6740237319989,12,9,1699,24359,637,72,141.58333333333334,157.56663052675697,10075,72,2706.555555555556,3707.555112682783,10075,72,1240.857142857143,2741.627015820633,7516518.69387755,240,180,20,3,0.00228805,0.041822,0.0,0.0090830821612214,0.0457609999999999,0.041912,0.0,0.0041600909090909,0.0119548747642164,0.0457399999999999,0.044022,6e-06,0.0057174999999999,0.0144805446030182,3,6,0,0,2,3,0,9,19,0,0,0.75,1240.857142857143,64240,65160,0,0,0,0,0,0,0,0,0,0,23185.0,4.0,0,437452830.1886792,141.58333333333334,2706.555555555556,0,12,9,1699,24359,Bulk Transfer,Fast,Bursty,Very Large,True
172.21.0.5,172.21.0.3,52714,8443,2048,2026-01-25 18:00:34,0.082706,34616.59371750538,205.5473605300704,120.91021207651198,84.63714845355838,10,7,1549,1314,637,72,154.9,168.8943160677706,335,72,187.7142857142857,107.52370407856822,637,72,168.41176470588235,147.65144122861048,21800.94809688581,200,140,20,3,0.005169125,0.040937,0.0,0.0133052238184622,0.082706,0.040937,0.0,0.0091895555555555,0.0167120995230741,0.082681,0.041059,2.9e-05,0.0137801666666666,0.0190339964135812,3,4,0,0,2,3,0,7,15,0,0,0.7,168.41176470588235,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,154.9,187.7142857142857,0,10,7,1549,1314,Bulk Transfer,Fast,Bursty,Small,False
172.21.0.5,172.21.0.3,52728,8443,2048,2026-01-25 18:00:34,0.043073,71692.24340073828,441.11160123511246,278.596800780071,162.51480045504144,12,7,1762,1326,637,72,146.83333333333334,161.9469220317433,335,72,189.42857142857144,107.92835870263616,637,72,162.52631578947367,145.86993789387668,21278.03878116344,240,140,20,3,0.0023929444444444,0.040984,0.0,0.0093610042521101,0.043073,0.04107,0.0,0.0039157272727272,0.0117503991738068,0.043056,0.041768,3.1e-05,0.0071759999999999,0.0154706846756481,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,162.52631578947367,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,146.83333333333334,189.42857142857144,0,12,7,1762,1326,Bulk Transfer,Fast,Bursty,Small,True
172.21.0.5,172.21.0.3,52732,8443,2048,2026-01-25 18:00:35,0.094986,33415.4506979976,200.029478028341,126.33440717579433,73.69507085254669,12,7,1807,1367,637,72,150.58333333333334,166.12568451493448,335,72,195.28571428571428,110.51013435843052,637,72,167.05263157894737,149.64782295151312,22394.470914127414,240,140,20,3,0.005277,0.041998,0.0,0.0129692207467441,0.094986,0.041998,0.0,0.0086350909090909,0.0157314866052105,0.09494,0.051786,4e-05,0.0158233333333333,0.0222541423459893,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,167.05263157894737,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,150.58333333333334,195.28571428571428,0,12,7,1807,1367,Bulk Transfer,Fast,Bursty,Small,False
172.21.0.5,172.21.0.3,52742,8443,2048,2026-01-25 18:00:35,0.053236,77879.63032534375,356.901344954542,225.4113757607634,131.48996919377865,12,7,1715,2431,637,72,142.91666666666666,158.50944153442583,1324,72,347.2857142857143,412.91428176031,1324,72,218.21052631578948,297.32519480888936,88402.27146814403,240,140,20,3,0.0029575555555555,0.045198,0.0,0.0103110717581863,0.053236,0.045417,0.0,0.0048396363636363,0.0129101043814717,0.053209,0.05111,3.3e-05,0.0088681666666666,0.0188921187396285,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,218.21052631578948,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,142.91666666666666,347.2857142857143,0,12,7,1715,2431,Bulk Transfer,Fast,Bursty,Medium,False
172.21.0.5,172.21.0.3,52750,8443,2048,2026-01-25 18:00:35,0.052497,66251.40484218145,361.9254433586681,228.5844905423167,133.3409528163514,12,7,1974,1504,637,72,164.5,188.1220791578348,398,72,214.8571428571429,130.70187294693497,637,72,183.05263157894737,170.9833705931386,29235.313019390574,240,140,20,3,0.0029165,0.042137,0.0,0.0096573991739782,0.0524969999999999,0.042529,0.0,0.0047724545454545,0.0121147246722448,0.052478,0.050118,4.1e-05,0.0087463333333333,0.0185035517101147,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,183.05263157894737,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,164.5,214.8571428571429,0,12,7,1974,1504,Bulk Transfer,Fast,Bursty,Small,True
172.21.0.5,172.21.0.3,52754,8443,2048,2026-01-25 18:00:36,0.085791,33371.798906645214,198.15598372789685,116.56234336935108,81.59364035854576,10,7,1549,1314,637,72,154.9,168.8943160677706,335,72,187.7142857142857,107.52370407856822,637,72,168.41176470588235,147.65144122861048,21800.94809688581,200,140,20,3,0.0053619375,0.041947,0.0,0.0137153712193142,0.0857909999999999,0.041947,0.0,0.0095323333333333,0.0172277505334981,0.085736,0.042282,3e-05,0.0142893333333333,0.0196507889804851,3,4,0,0,2,3,0,7,15,0,0,0.7,168.41176470588235,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,154.9,187.7142857142857,0,10,7,1549,1314,Bulk Transfer,Fast,Bursty,Small,False
172.21.0.5,172.21.0.3,52760,8443,2048,2026-01-25 18:00:36,0.084109,55820.42349807987,202.11867933277057,118.89334078398268,83.22533854878787,10,7,1593,3102,637,72,159.3,171.60539035822853,1995,72,443.1428571428572,642.5572633895705,1995,72,276.1764705882353,454.80367261362056,206846.38062283737,200,140,20,3,0.0052568125,0.041896,0.0,0.0134580785228554,0.084109,0.041896,0.0,0.0093454444444444,0.0168935611081139,0.08406,0.042192,2.8e-05,0.01401,0.0193088291635372,3,4,0,0,2,3,0,7,15,0,0,0.7,276.1764705882353,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,159.3,443.1428571428572,0,10,7,1593,3102,Bulk Transfer,Fast,Bursty,Medium,False
172.21.0.5,172.21.0.3,52772,8443,2048,2026-01-25 18:00:36,0.089508,91477.85672789023,223.4437145283103,134.0662287169862,89.37748581132412,12,8,4457,3731,1520,72,371.4166666666667,498.8739751235332,2552,72,466.375,795.5034471169814,2552,72,409.4,636.0971152269125,404619.5399999999,240,160,20,5,0.004710947368421,0.044574,0.0,0.0133238113974614,0.089508,0.044574,0.0,0.0081370909090909,0.0167387638430003,0.089447,0.044959,3.2e-05,0.0127781428571428,0.0196176025434052,4,4,0,0,2,3,0,8,18,0,0,0.6666666666666666,409.4,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,371.4166666666667,466.375,0,12,8,4457,3731,Bulk Transfer,Fast,Bursty,Large,False
